replicate,delta_macro_f1,delta_balanced_accuracy
656,0.036513820119530194,0.03714975845410623
657,0.04390053974737307,0.04319432120674349
658,0.04692704144209048,0.046658779453810584
659,0.04797253200078072,0.04931898128605594
660,0.02586103410495877,0.026599930275412187
661,0.034228350044911426,0.03367149758454108
662,0.036956826969689605,0.037660455486542344
663,0.016070471158357302,0.015929365414380225
664,0.03856341438791472,0.03772946859903381
665,0.02989225520806288,0.0310766728846798
666,0.05136056922456855,0.05179183135704879
667,0.03635864538311989,0.03624575501028365
668,0.03452347367662795,0.03278599531849191
669,0.023591656993636745,0.02392684610075907
670,0.035806304417718204,0.03561343090830821
671,0.03877713548394912,0.03859472903812122
672,0.032496931825990394,0.03160281245515856
673,0.03865288253225618,0.040676328502415426
674,0.036709938795864594,0.03603864734299511
675,0.04583196859588823,0.04338164251207732
676,0.03804846056161176,0.03733091787439624
677,0.028174420084618845,0.029033816425120818
678,0.023708283519718265,0.028502415458937225
679,0.04161074160905537,0.045086334720428556
680,0.04510476647201811,0.04523005487547488
681,0.038501021131187585,0.03861324239840869
682,0.02350546259965186,0.02377689942907335
683,0.03040837784301359,0.030329554694599803
684,0.04245420297670127,0.045217391304347765
685,0.052125594679652665,0.053574879227053174
686,0.04916258634868098,0.051008809320829795
687,0.030848895906018636,0.03167360214282294
688,0.03509236013681466,0.036666666666666736
689,0.046195597228149476,0.0464734299516909
